code,korean_title,num_of_audience,key_review,score_male,score_female,scores_per_age,num_per_genders,num_per_ages,scores_per_age_genders,num_per_ages_genders,scores_per_ages
123519,아가씨,9457.0,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.73,7.66,"[7.97, 7.86, 7.47, 7.18, 7.36]","[42, 58]","[3, 61, 23, 10, 4]","[3.35, 4.62, 3.3, 4.56, 3.14, 4.33, 3.02, 4.16, 3.09, 4.27]","[1.26, 1.74, 25.62, 35.38, 9.66, 13.34, 4.2, 5.8, 1.68, 2.32]","[0.24, 4.86, 1.83, 0.8, 0.32, 0.24, 4.79, 1.81, 0.79, 0.31, 0.22, 4.56, 1.72, 0.75, 0.3, 0.22, 4.38, 1.65, 0.72, 0.29, 0.22, 4.49, 1.69, 0.74, 0.29]"
154214,시간위의 집,287.0,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.16,8.49,"[7.6, 8.42, 8.15, 8.49, 8.5]","[44, 56]","[2, 56, 27, 12, 3]","[3.34, 4.26, 3.7, 4.72, 3.59, 4.56, 3.74, 4.75, 3.74, 4.76]","[0.88, 1.12, 24.64, 31.36, 11.88, 15.12, 5.28, 6.72, 1.32, 1.68]","[0.15, 4.26, 2.05, 0.91, 0.23, 0.17, 4.72, 2.27, 1.01, 0.25, 0.16, 4.56, 2.2, 0.98, 0.24, 0.17, 4.75, 2.29, 1.02, 0.25, 0.17, 4.76, 2.29, 1.02, 0.26]"
115504,탐정 홍길동: 사라진 마을,2334.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.02,8.4,"[8.73, 8.27, 8.06, 8.27, 7.77]","[42, 58]","[6, 58, 20, 13, 3]","[3.67, 5.06, 3.47, 4.8, 3.39, 4.67, 3.47, 4.8, 3.26, 4.51]","[2.52, 3.48, 24.36, 33.64, 8.4, 11.6, 5.46, 7.54, 1.26, 1.74]","[0.52, 5.06, 1.75, 1.13, 0.26, 0.5, 4.8, 1.65, 1.08, 0.25, 0.48, 4.67, 1.61, 1.05, 0.24, 0.5, 4.8, 1.65, 1.08, 0.25, 0.47, 4.51, 1.55, 1.01, 0.23]"
140695,럭키,12347.0,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.89,8.63,"[9.34, 8.94, 8.54, 8.41, 8.44]","[51, 49]","[4, 54, 23, 15, 4]","[4.76, 4.58, 4.56, 4.38, 4.36, 4.18, 4.29, 4.12, 4.3, 4.14]","[2.04, 1.96, 27.54, 26.46, 11.73, 11.27, 7.65, 7.35, 2.04, 1.96]","[0.37, 5.04, 2.15, 1.4, 0.37, 0.36, 4.83, 2.06, 1.34, 0.36, 0.34, 4.61, 1.96, 1.28, 0.34, 0.34, 4.54, 1.93, 1.26, 0.34, 0.34, 4.56, 1.94, 1.27, 0.34]"
154253,제럴드의 게임,,,,,[],[],[],[],[],[]
168092,롱 샷,218.0,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,9.01,8.74,"[8.0, 8.98, 8.79, 8.76, 8.77]","[43, 57]","[1, 43, 31, 13, 12]","[3.44, 4.56, 3.86, 5.12, 3.78, 5.01, 3.77, 4.99, 3.77, 5.0]","[0.43, 0.57, 18.49, 24.51, 13.33, 17.67, 5.59, 7.41, 5.16, 6.84]","[0.08, 3.44, 2.48, 1.04, 0.96, 0.09, 3.86, 2.78, 1.17, 1.08, 0.09, 3.78, 2.72, 1.14, 1.05, 0.09, 3.77, 2.72, 1.14, 1.05, 0.09, 3.77, 2.72, 1.14, 1.05]"
163861,아워 소울즈 앳 나이트,,,,,[],[],[],[],[],[]
153342,더 바,5.0,"이 영화는 30대 남성이 좋아하는 스토리, 연기가 뛰어난 영화입니다.",7.5,9.0,"[0.0, 9.33, 7.0, 0.0, 0.0]","[40, 60]","[0, 60, 40, 0, 0]","[0.0, 0.0, 3.73, 5.6, 2.8, 4.2, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 24.0, 36.0, 16.0, 24.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6, 3.73, 0.0, 0.0, 0.0, 4.2, 2.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
167788,레이디 가가 155cm의 도발,,,,,[],[],[],[],[],[]
137905,더 배드 배치,,,,,[],[],[],[],[],[]
115642,신비한 동물사전,9036.0,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.67,8.7,"[9.05, 8.77, 8.43, 8.42, 8.31]","[47, 53]","[6, 66, 15, 10, 2]","[4.25, 4.8, 4.12, 4.65, 3.96, 4.47, 3.96, 4.46, 3.91, 4.4]","[2.82, 3.18, 31.02, 34.98, 7.05, 7.95, 4.7, 5.3, 0.94, 1.06]","[0.54, 5.97, 1.36, 0.91, 0.18, 0.53, 5.79, 1.32, 0.88, 0.18, 0.51, 5.56, 1.26, 0.84, 0.17, 0.51, 5.56, 1.26, 0.84, 0.17, 0.5, 5.48, 1.25, 0.83, 0.17]"
177532,낙인,,,,,[],[],[],[],[],[]
52012,비스트 스토커,,,,,[],[],[],[],[],[]
158644,#리얼리티하이,,,,,[],[],[],[],[],[]
115520,극적인 하룻밤,298.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.79,7.23,"[8.4, 7.44, 7.62, 7.67, 7.3]","[46, 54]","[2, 76, 13, 6, 3]","[3.86, 4.54, 3.42, 4.02, 3.51, 4.11, 3.53, 4.14, 3.36, 3.94]","[0.92, 1.08, 34.96, 41.04, 5.98, 7.02, 2.76, 3.24, 1.38, 1.62]","[0.17, 6.38, 1.09, 0.5, 0.25, 0.15, 5.65, 0.97, 0.45, 0.22, 0.15, 5.79, 0.99, 0.46, 0.23, 0.15, 5.83, 1.0, 0.46, 0.23, 0.15, 5.55, 0.95, 0.44, 0.22]"
139698,리틀드래곤 코코넛,63.0,"이 영화는 30대 여성이 좋아하는 영상미, 스토리, OST가 뛰어난 영화입니다.",8.56,8.15,"[0.0, 8.78, 8.13, 7.5, 0.0]","[14, 86]","[0, 14, 83, 3, 0]","[0.0, 0.0, 1.23, 7.55, 1.14, 6.99, 1.05, 6.45, 0.0, 0.0]","[0.0, 0.0, 1.96, 12.04, 11.62, 71.38, 0.42, 2.58, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.23, 7.29, 0.26, 0.0, 0.0, 1.14, 6.75, 0.24, 0.0, 0.0, 1.05, 6.22, 0.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
146386,업 포 러브,56.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.78,8.76,"[9.33, 8.66, 8.69, 9.67, 8.8]","[48, 52]","[5, 57, 23, 5, 9]","[4.48, 4.85, 4.16, 4.5, 4.17, 4.52, 4.64, 5.03, 4.22, 4.58]","[2.4, 2.6, 27.36, 29.64, 11.04, 11.96, 2.4, 2.6, 4.32, 4.68]","[0.47, 5.32, 2.15, 0.47, 0.84, 0.43, 4.94, 1.99, 0.43, 0.78, 0.43, 4.95, 2.0, 0.43, 0.78, 0.48, 5.51, 2.22, 0.48, 0.87, 0.44, 5.02, 2.02, 0.44, 0.79]"
158660,리틀 이블,,,,,[],[],[],[],[],[]
122195,서울역,379.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,5.26,5.27,"[5.68, 5.13, 5.22, 5.6, 7.0]","[48, 52]","[6, 62, 17, 14, 2]","[2.73, 2.95, 2.46, 2.67, 2.51, 2.71, 2.69, 2.91, 3.36, 3.64]","[2.88, 3.12, 29.76, 32.24, 8.16, 8.84, 6.72, 7.28, 0.96, 1.04]","[0.34, 3.52, 0.97, 0.8, 0.11, 0.31, 3.18, 0.87, 0.72, 0.1, 0.31, 3.24, 0.89, 0.73, 0.1, 0.34, 3.47, 0.95, 0.78, 0.11, 0.42, 4.34, 1.19, 0.98, 0.14]"
140228,더 드로우닝,,,,,[],[],[],[],[],[]
147607,웬 러브 해픈즈,,,,,[],[],[],[],[],[]
159725,잃어버린 형제,,,,,[],[],[],[],[],[]
154595,로코,,,,,[],[],[],[],[],[]
33012,그녀는 그것을 좋아해,,,,,[],[],[],[],[],[]
127375,더 셰프,289.0,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.86,7.96,"[8.33, 7.81, 7.89, 8.28, 8.42]","[49, 51]","[3, 65, 19, 9, 4]","[4.08, 4.25, 3.83, 3.98, 3.87, 4.02, 4.06, 4.22, 4.13, 4.29]","[1.47, 1.53, 31.85, 33.15, 9.31, 9.69, 4.41, 4.59, 1.96, 2.04]","[0.25, 5.41, 1.58, 0.75, 0.33, 0.23, 5.08, 1.48, 0.7, 0.31, 0.24, 5.13, 1.5, 0.71, 0.32, 0.25, 5.38, 1.57, 0.75, 0.33, 0.25, 5.47, 1.6, 0.76, 0.34]"
144221,퍼스널 쇼퍼,111.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.76,7.46,"[9.0, 7.65, 7.47, 7.77, 6.91]","[33, 67]","[2, 44, 32, 12, 10]","[2.97, 6.03, 2.52, 5.13, 2.47, 5.0, 2.56, 5.21, 2.28, 4.63]","[0.66, 1.34, 14.52, 29.48, 10.56, 21.44, 3.96, 8.04, 3.3, 6.7]","[0.18, 3.96, 2.88, 1.08, 0.9, 0.15, 3.37, 2.45, 0.92, 0.77, 0.15, 3.29, 2.39, 0.9, 0.75, 0.16, 3.42, 2.49, 0.93, 0.78, 0.14, 3.04, 2.21, 0.83, 0.69]"
159154,부시위크,,,,,[],[],[],[],[],[]
154423,버스터 마 하트,,,,,[],[],[],[],[],[]
100647,히말라야,12369.0,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.69,8.66,"[8.73, 8.63, 8.66, 8.75, 8.77]","[46, 54]","[5, 44, 25, 20, 7]","[4.02, 4.71, 3.97, 4.66, 3.98, 4.68, 4.03, 4.72, 4.03, 4.74]","[2.3, 2.7, 20.24, 23.76, 11.5, 13.5, 9.2, 10.8, 3.22, 3.78]","[0.44, 3.84, 2.18, 1.75, 0.61, 0.43, 3.8, 2.16, 1.73, 0.6, 0.43, 3.81, 2.17, 1.73, 0.61, 0.44, 3.85, 2.19, 1.75, 0.61, 0.44, 3.86, 2.19, 1.75, 0.61]"
118955,월요일이 사라졌다,36.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.5,8.5,"[7.0, 8.5, 8.67, 8.33, 8.5]","[56, 44]","[3, 33, 42, 17, 6]","[3.92, 3.08, 4.76, 3.74, 4.86, 3.81, 4.66, 3.67, 4.76, 3.74]","[1.68, 1.32, 18.48, 14.52, 23.52, 18.48, 9.52, 7.48, 3.36, 2.64]","[0.21, 2.31, 2.94, 1.19, 0.42, 0.26, 2.81, 3.57, 1.45, 0.51, 0.26, 2.86, 3.64, 1.47, 0.52, 0.25, 2.75, 3.5, 1.42, 0.5, 0.26, 2.81, 3.57, 1.45, 0.51]"
134859,어카운턴트,113.0,이 영화는 30대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.05,8.38,"[9.5, 8.42, 7.65, 7.96, 7.56]","[70, 30]","[4, 49, 18, 22, 8]","[6.65, 2.85, 5.89, 2.53, 5.36, 2.29, 5.57, 2.39, 5.29, 2.27]","[2.8, 1.2, 34.3, 14.7, 12.6, 5.4, 15.4, 6.6, 5.6, 2.4]","[0.38, 4.66, 1.71, 2.09, 0.76, 0.34, 4.13, 1.52, 1.85, 0.67, 0.31, 3.75, 1.38, 1.68, 0.61, 0.32, 3.9, 1.43, 1.75, 0.64, 0.3, 3.7, 1.36, 1.66, 0.6]"
137344,더 아웃스컬트,,,,,[],[],[],[],[],[]
155025,더 세인트,,,,,[],[],[],[],[],[]
153656,오퍼레이션 메콩,,,,,[],[],[],[],[],[]
125444,제5침공,271.0,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.12,6.88,"[6.93, 6.92, 6.52, 5.6, 6.0]","[56, 44]","[6, 42, 23, 25, 5]","[3.88, 3.05, 3.88, 3.04, 3.65, 2.87, 3.14, 2.46, 3.36, 2.64]","[3.36, 2.64, 23.52, 18.48, 12.88, 10.12, 14.0, 11.0, 2.8, 2.2]","[0.42, 2.91, 1.59, 1.73, 0.35, 0.42, 2.91, 1.59, 1.73, 0.35, 0.39, 2.74, 1.5, 1.63, 0.33, 0.34, 2.35, 1.29, 1.4, 0.28, 0.36, 2.52, 1.38, 1.5, 0.3]"
136884,메시지 프롬 더 킹,,,,,[],[],[],[],[],[]
144938,씽,5002.0,이 영화는 30대 여성이 좋아하는 OST가 뛰어난 영화입니다.,9.05,8.97,"[8.97, 9.11, 8.95, 9.0, 8.87]","[24, 76]","[2, 17, 57, 23, 1]","[2.15, 6.82, 2.19, 6.92, 2.15, 6.8, 2.16, 6.84, 2.13, 6.74]","[0.48, 1.52, 4.08, 12.92, 13.68, 43.32, 5.52, 17.48, 0.24, 0.76]","[0.18, 1.52, 5.11, 2.06, 0.09, 0.18, 1.55, 5.19, 2.1, 0.09, 0.18, 1.52, 5.1, 2.06, 0.09, 0.18, 1.53, 5.13, 2.07, 0.09, 0.18, 1.51, 5.06, 2.04, 0.09]"
159727,인비저블 가디언,,,,,[],[],[],[],[],[]
135011,캅 카,,,,,[],[],[],[],[],[]
129066,그 규칙은 당신에게 적용되지 않아요,,,,,[],[],[],[],[],[]
154461,제인 도,134.0,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.32,8.39,"[10.0, 8.48, 7.75, 8.67, 8.33]","[54, 46]","[1, 73, 21, 2, 2]","[5.4, 4.6, 4.58, 3.9, 4.18, 3.56, 4.68, 3.99, 4.5, 3.83]","[0.54, 0.46, 39.42, 33.58, 11.34, 9.66, 1.08, 0.92, 1.08, 0.92]","[0.1, 7.3, 2.1, 0.2, 0.2, 0.08, 6.19, 1.78, 0.17, 0.17, 0.08, 5.66, 1.63, 0.15, 0.15, 0.09, 6.33, 1.82, 0.17, 0.17, 0.08, 6.08, 1.75, 0.17, 0.17]"
127322,폴링 스노우,8.0,이 영화는 40대 남성이 좋아하는 연기가 뛰어난 영화입니다.,9.0,7.4,"[0.0, 7.0, 9.5, 7.0, 8.5]","[38, 62]","[0, 25, 25, 25, 25]","[0.0, 0.0, 2.66, 4.34, 3.61, 5.89, 2.66, 4.34, 3.23, 5.27]","[0.0, 0.0, 9.5, 15.5, 9.5, 15.5, 9.5, 15.5, 9.5, 15.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.75, 1.75, 1.75, 1.75, 0.0, 2.38, 2.38, 2.38, 2.38, 0.0, 1.75, 1.75, 1.75, 1.75, 0.0, 2.12, 2.12, 2.12, 2.12]"
153366,더 블라인드 크라이스트,,,,,[],[],[],[],[],[]
13432,블루 라군 2,,,,,[],[],[],[],[],[]
158891,더 인크레더블 제시카 제임스,,,,,[],[],[],[],[],[]
154430,시티 오브 타이니 라이트,,,,,[],[],[],[],[],[]
153727,나는 모건을 죽였다,,,,,[],[],[],[],[],[]
154407,핸섬 데블,,,,,[],[],[],[],[],[]
168942,언설튼 글로리,,,,,[],[],[],[],[],[]
159776,아마르,,,,,[],[],[],[],[],[]
149729,투 더 본,,,,,[],[],[],[],[],[]
156465,밤의 해변에서 혼자,618.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.81,7.54,"[9.5, 7.66, 7.61, 8.05, 7.04]","[35, 65]","[0, 50, 31, 10, 8]","[3.33, 6.17, 2.68, 4.98, 2.66, 4.95, 2.82, 5.23, 2.46, 4.58]","[0.0, 0.0, 17.5, 32.5, 10.85, 20.15, 3.5, 6.5, 2.8, 5.2]","[0.0, 4.75, 2.94, 0.95, 0.76, 0.0, 3.83, 2.37, 0.77, 0.61, 0.0, 3.81, 2.36, 0.76, 0.61, 0.0, 4.03, 2.5, 0.81, 0.64, 0.0, 3.52, 2.18, 0.7, 0.56]"
162397,테이크 미,,,,,[],[],[],[],[],[]
24219,죽음보다 무서운 비밀,,,,,[],[],[],[],[],[]
144355,감바의 대모험,227.0,이 영화는 30대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.65,8.91,"[10.0, 9.08, 8.81, 8.89, 0.0]","[24, 76]","[0, 6, 66, 28, 0]","[2.4, 7.6, 2.18, 6.9, 2.11, 6.7, 2.13, 6.76, 0.0, 0.0]","[0.0, 0.0, 1.44, 4.56, 15.84, 50.16, 6.72, 21.28, 0.0, 0.0]","[0.0, 0.6, 6.6, 2.8, 0.0, 0.0, 0.54, 5.99, 2.54, 0.0, 0.0, 0.53, 5.81, 2.47, 0.0, 0.0, 0.53, 5.87, 2.49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
140233,이웃집 스파이,,,,,[],[],[],[],[],[]
201168,론 서바이버 : 아미 오브 원,,,,,[],[],[],[],[],[]
119653,라이어스 다이스,,,,,[],[],[],[],[],[]
143435,옥자,11030.0,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.64,8.85,"[9.04, 8.84, 8.72, 8.61, 8.54]","[38, 62]","[3, 54, 29, 11, 3]","[3.44, 5.6, 3.36, 5.48, 3.31, 5.41, 3.27, 5.34, 3.25, 5.29]","[1.14, 1.86, 20.52, 33.48, 11.02, 17.98, 4.18, 6.82, 1.14, 1.86]","[0.27, 4.88, 2.62, 0.99, 0.27, 0.27, 4.77, 2.56, 0.97, 0.27, 0.26, 4.71, 2.53, 0.96, 0.26, 0.26, 4.65, 2.5, 0.95, 0.26, 0.26, 4.61, 2.48, 0.94, 0.26]"
164915,카빌,,,,,[],[],[],[],[],[]
127114,막부고교생,,,,,[],[],[],[],[],[]
164933,가질 수 있다면,,,,,[],[],[],[],[],[]
143495,설리: 허드슨강의 기적,901.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.05,8.79,"[8.34, 9.0, 8.91, 8.79, 9.03]","[53, 47]","[4, 50, 23, 16, 7]","[4.42, 3.92, 4.77, 4.23, 4.72, 4.19, 4.66, 4.13, 4.79, 4.24]","[2.12, 1.88, 26.5, 23.5, 12.19, 10.81, 8.48, 7.52, 3.71, 3.29]","[0.33, 4.17, 1.92, 1.33, 0.58, 0.36, 4.5, 2.07, 1.44, 0.63, 0.36, 4.46, 2.05, 1.43, 0.62, 0.35, 4.39, 2.02, 1.41, 0.62, 0.36, 4.51, 2.08, 1.44, 0.63]"
144945,아기배달부 스토크,820.0,이 영화는 30대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.92,8.81,"[8.5, 9.12, 8.8, 8.76, 9.0]","[22, 78]","[2, 14, 62, 21, 1]","[1.87, 6.63, 2.01, 7.11, 1.94, 6.86, 1.93, 6.83, 1.98, 7.02]","[0.44, 1.56, 3.08, 10.92, 13.64, 48.36, 4.62, 16.38, 0.22, 0.78]","[0.17, 1.19, 5.27, 1.78, 0.09, 0.18, 1.28, 5.65, 1.92, 0.09, 0.18, 1.23, 5.46, 1.85, 0.09, 0.18, 1.23, 5.43, 1.84, 0.09, 0.18, 1.26, 5.58, 1.89, 0.09]"
157243,당갈,306.0,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,9.26,9.73,"[9.65, 9.79, 9.5, 8.85, 9.38]","[23, 77]","[6, 61, 18, 8, 7]","[2.22, 7.43, 2.25, 7.54, 2.19, 7.32, 2.04, 6.81, 2.16, 7.22]","[1.38, 4.62, 14.03, 46.97, 4.14, 13.86, 1.84, 6.16, 1.61, 5.39]","[0.58, 5.89, 1.74, 0.77, 0.68, 0.59, 5.97, 1.76, 0.78, 0.69, 0.57, 5.79, 1.71, 0.76, 0.67, 0.53, 5.4, 1.59, 0.71, 0.62, 0.56, 5.72, 1.69, 0.75, 0.66]"
137952,밀정,14787.0,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.59,8.55,"[8.95, 8.64, 8.39, 8.52, 8.62]","[52, 48]","[3, 50, 24, 16, 6]","[4.65, 4.3, 4.49, 4.15, 4.36, 4.03, 4.43, 4.09, 4.48, 4.14]","[1.56, 1.44, 26.0, 24.0, 12.48, 11.52, 8.32, 7.68, 3.12, 2.88]","[0.27, 4.47, 2.15, 1.43, 0.54, 0.26, 4.32, 2.07, 1.38, 0.52, 0.25, 4.2, 2.01, 1.34, 0.5, 0.26, 4.26, 2.04, 1.36, 0.51, 0.26, 4.31, 2.07, 1.38, 0.52]"
104083,카운터펀치,,,,,[],[],[],[],[],[]
139358,사부: 영춘권 마스터,,,,,[],[],[],[],[],[]
159726,블랙 스노우,,,,,[],[],[],[],[],[]
163335,쉬머 레이크,,,,,[],[],[],[],[],[]
149776,지랄발광 17세,,,,,[],[],[],[],[],[]
105389,우리 선희,5.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,9.0,8.5,"[0.0, 9.0, 9.0, 8.0, 0.0]","[60, 40]","[0, 60, 20, 20, 0]","[0.0, 0.0, 5.4, 3.6, 5.4, 3.6, 4.8, 3.2, 0.0, 0.0]","[0.0, 0.0, 36.0, 24.0, 12.0, 8.0, 12.0, 8.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.4, 1.8, 1.8, 0.0, 0.0, 5.4, 1.8, 1.8, 0.0, 0.0, 4.8, 1.6, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143437,스페이스 비트윈 어스,54.0,이 영화는 10대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.8,7.83,"[10.0, 8.17, 8.4, 8.2, 9.0]","[56, 44]","[7, 54, 19, 19, 2]","[5.6, 4.4, 4.58, 3.59, 4.7, 3.7, 4.59, 3.61, 5.04, 3.96]","[3.92, 3.08, 30.24, 23.76, 10.64, 8.36, 10.64, 8.36, 1.12, 0.88]","[0.7, 5.4, 1.9, 1.9, 0.2, 0.57, 4.41, 1.55, 1.55, 0.16, 0.59, 4.54, 1.6, 1.6, 0.17, 0.57, 4.43, 1.56, 1.56, 0.16, 0.63, 4.86, 1.71, 1.71, 0.18]"
155021,헤드샷,,,,,[],[],[],[],[],[]
197191,자각몽,,,,,[],[],[],[],[],[]
129383,미스 페레그린과 이상한 아이들의 집,5163.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.54,8.6,"[8.95, 8.61, 8.42, 8.44, 8.63]","[43, 57]","[7, 58, 18, 14, 3]","[3.85, 5.1, 3.7, 4.91, 3.62, 4.8, 3.63, 4.81, 3.71, 4.92]","[3.01, 3.99, 24.94, 33.06, 7.74, 10.26, 6.02, 7.98, 1.29, 1.71]","[0.63, 5.19, 1.61, 1.25, 0.27, 0.6, 4.99, 1.55, 1.21, 0.26, 0.59, 4.88, 1.52, 1.18, 0.25, 0.59, 4.9, 1.52, 1.18, 0.25, 0.6, 5.01, 1.55, 1.21, 0.26]"
206517,맨 인 러브,,,,,[],[],[],[],[],[]
186893,일급지공,,,,,[],[],[],[],[],[]
53280,애니 레보비츠: 렌즈를 통해 들여다본 삶,4.0,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,9.0,8.0,"[0.0, 8.0, 10.0, 0.0, 0.0]","[50, 50]","[0, 75, 25, 0, 0]","[0.0, 0.0, 4.0, 4.0, 5.0, 5.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 37.5, 37.5, 12.5, 12.5, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 7.5, 2.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137906,워 독,,,,,[],[],[],[],[],[]
159705,랑군,,,,,[],[],[],[],[],[]
143366,워 머신,,,,,[],[],[],[],[],[]
158614,라이스,,,,,[],[],[],[],[],[]
167569,더 수어사이드 스쿼드,356.0,이 영화는 30대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.05,7.74,"[7.33, 8.04, 7.93, 7.94, 7.12]","[66, 34]","[3, 44, 42, 9, 2]","[4.84, 2.49, 5.31, 2.73, 5.23, 2.7, 5.24, 2.7, 4.7, 2.42]","[1.98, 1.02, 29.04, 14.96, 27.72, 14.28, 5.94, 3.06, 1.32, 0.68]","[0.22, 3.23, 3.08, 0.66, 0.15, 0.24, 3.54, 3.38, 0.72, 0.16, 0.24, 3.49, 3.33, 0.71, 0.16, 0.24, 3.49, 3.33, 0.71, 0.16, 0.21, 3.13, 2.99, 0.64, 0.14]"
152684,문라이트,924.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.27,8.48,"[7.88, 8.46, 8.36, 8.63, 7.58]","[37, 63]","[2, 61, 26, 8, 4]","[2.92, 4.96, 3.13, 5.33, 3.09, 5.27, 3.19, 5.44, 2.8, 4.78]","[0.74, 1.26, 22.57, 38.43, 9.62, 16.38, 2.96, 5.04, 1.48, 2.52]","[0.16, 4.81, 2.05, 0.63, 0.32, 0.17, 5.16, 2.2, 0.68, 0.34, 0.17, 5.1, 2.17, 0.67, 0.33, 0.17, 5.26, 2.24, 0.69, 0.35, 0.15, 4.62, 1.97, 0.61, 0.3]"
163684,블레임,,,,,[],[],[],[],[],[]
134863,러브송,,,,,[],[],[],[],[],[]
157133,죽어도 마인드혼,,,,,[],[],[],[],[],[]
137346,딥워터 호라이즌,287.0,이 영화는 20대 여성이 좋아하는 연출이 뛰어난 영화입니다.,8.39,9.07,"[8.6, 8.73, 9.14, 8.46, 8.32]","[45, 55]","[2, 39, 30, 19, 10]","[3.87, 4.73, 3.93, 4.8, 4.11, 5.03, 3.81, 4.65, 3.74, 4.58]","[0.9, 1.1, 17.55, 21.45, 13.5, 16.5, 8.55, 10.45, 4.5, 5.5]","[0.17, 3.35, 2.58, 1.63, 0.86, 0.17, 3.4, 2.62, 1.66, 0.87, 0.18, 3.56, 2.74, 1.74, 0.91, 0.17, 3.3, 2.54, 1.61, 0.85, 0.17, 3.24, 2.5, 1.58, 0.83]"
120791,레전드 오브 타잔,1399.0,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.91,8.16,"[8.59, 8.12, 7.94, 7.83, 8.14]","[52, 48]","[2, 48, 24, 21, 6]","[4.47, 4.12, 4.22, 3.9, 4.13, 3.81, 4.07, 3.76, 4.23, 3.91]","[1.04, 0.96, 24.96, 23.04, 12.48, 11.52, 10.92, 10.08, 3.12, 2.88]","[0.17, 4.12, 2.06, 1.8, 0.52, 0.16, 3.9, 1.95, 1.71, 0.49, 0.16, 3.81, 1.91, 1.67, 0.48, 0.16, 3.76, 1.88, 1.64, 0.47, 0.16, 3.91, 1.95, 1.71, 0.49]"
158694,핸섬,,,,,[],[],[],[],[],[]
75395,의뢰인,,,,,[],[],[],[],[],[]
156494,키스 앤드 크라이,,,,,[],[],[],[],[],[]
119144,더 위싱 트리,,,,,[],[],[],[],[],[]
145139,그들의 사랑,,,,,[],[],[],[],[],[]
149096,더 넥스트 스킨,,,,,[],[],[],[],[],[]
101859,피 속의 혈투,,,,,[],[],[],[],[],[]
158565,히 이븐 헤즈 유어 아이즈,,,,,[],[],[],[],[],[]
147991,셰퍼즈 앤 벗쳐스,,,,,[],[],[],[],[],[]
157292,디어 친다기,,,,,[],[],[],[],[],[]
78181,모래성,,,,,[],[],[],[],[],[]
154397,대니와 엘리,,,,,[],[],[],[],[],[]
144920,리틀 박시즈,,,,,[],[],[],[],[],[]
197082,백야,,,,,[],[],[],[],[],[]
158643,바텀 오브 더 월드,,,,,[],[],[],[],[],[]
